Chr Gene nSNPs nSims Start Stop Test Pvalue TopSNP TopSNP-pvalue
17 "SCO1" 2 1000 10583648 10600885 0.10124396106089 0.823176823176823 "rs11078857" 0.8203027
19 "ZNF788" 3 1000 12203077 12225494 0.785586205766138 0.823176823176823 "rs17638629" 0.38734457
1 "AGBL4" 252 1000 48998526 50489626 160.47868694998 0.823176823176823 "rs7532350" 0.000306050299999997
20 "BPIFB2" 4 1000 31595383 31611515 1.23487538938051 0.823176823176823 "rs6119316" 0.3639358
20 "SIRPG" 13 1000 1609797 1638425 5.2852323091439 0.823176823176823 "rs9305125" 0.1899437
20 "TRPC4AP" 16 1000 33590206 33680618 4.51327027975547 0.823176823176823 "rs7273734" 0.21880744
23 "FTX" 23 1000 73247970 73513409 6.3921930196345 0.823176823176823 "rs7883873" 0.20848207
2 "GPD2" 30 1000 157291964 157442915 11.0416162843906 0.823176823176823 "rs17266406" 0.0425030959999998
2 "VIT" 71 1000 36923832 37041937 43.7223029503944 0.823176823176823 "rs2276670" 0.0232776329999999
4 "GUCY1B3" 13 1000 156680124 156728794 6.31970222882079 0.823176823176823 "rs17313765" 0.19052313
5 "F2RL2" 13 1000 75911306 75919259 6.37708324656618 0.823176823176823 "rs2069658" 0.245969829999999
6 "RAET1G" 3 1000 150238013 150244214 0.129435841812668 0.823176823176823 "rs17079029" 0.7281273
7 "BUD31" 4 1000 99006600 99017239 1.1910546806328 0.823176823176823 "rs2003499" 0.4184192
7 "LEP" 8 1000 127881330 127897682 2.37560566696945 0.823176823176823 "rs10244329" 0.228760729999999
8 "ASAH1" 26 1000 17913924 17942507 9.75318845025605 0.823176823176823 "rs17515264" 0.14491391
8 "ZNF7" 4 1000 146052902 146072893 0.783979097381475 0.823176823176823 "rs1735412" 0.5924389
11 "RNF121" 17 1000 71639767 71708643 3.70174900506076 0.824175824175824 "rs7128974" 0.43116134
11 "TRIM44" 19 1000 35684352 35830930 8.47301870401332 0.824175824175824 "rs2938188" 0.19567679
14 "CHD8" 3 1000 21853352 21905457 0.605837945809382 0.824175824175824 "rs17792659" 0.43887922
1 "SPATA21" 4 1000 16725137 16763919 1.15145435216745 0.824175824175824 "rs525409" 0.293785720000001
1 "VAV3-AS1" 7 1000 108507064 108537229 1.92692017510308 0.824175824175824 "rs375302" 0.4120552
20 "LINC00494" 2 1000 46988653 46999381 0.323913873725674 0.824175824175824 "rs749043" 0.59280115
3 "NR2C2" 17 1000 14989090 15090786 7.27864802936884 0.824175824175824 "rs17477815" 0.0926100240000001
4 "MSX1" 2 1000 4861391 4865660 0.355264610761097 0.824175824175824 "rs1042484" 0.6269952
7 "COL1A2" 19 1000 94023872 94060544 8.56998965743895 0.824175824175824 "rs7805430" 0.108652689999999
12 "BRAP" 3 1000 112079949 112123790 0.695953779268628 0.825174825174825 "rs601663" 0.4639666
13 "FRY" 92 1000 32605436 32870776 57.0542114683757 0.825174825174825 "rs204563" 0.0498595399999999
16 "CNOT1" 12 1000 58553849 58663790 3.41636462445928 0.825174825174825 "rs11644694" 0.22491518
16 "TMEM204" 10 1000 1578741 1605581 3.15379568750646 0.825174825174825 "rs2064291" 0.289371669999999
19 "KLK3" 2 1000 51358170 51364020 0.318970752020676 0.825174825174825 "rs17632542" 0.574955
1 "HIST2H2BF" 3 1000 149754244 149783928 0.761642322613338 0.825174825174825 "rs3106121" 0.38657412
3 "NEK4" 2 1000 52744795 52804965 0.108259717852258 0.825174825174825 "rs2336545" 0.76555073
3 "SLC6A1" 38 1000 11034419 11080935 22.1561235011467 0.825174825174825 "rs11719645" 0.07388288
3 "TMEM39A" 7 1000 119147806 119182529 2.59198003171465 0.825174825174825 "rs17203132" 0.24220827
6 "BTN3A1" 6 1000 26402464 26415444 1.83754784910363 0.825174825174825 "rs10456045" 0.362766
6 "CUL9" 12 1000 43149921 43192325 4.77658862182115 0.825174825174825 "rs9357409" 0.32185856
8 "NOV" 5 1000 120428551 120436678 1.84174694608875 0.825174825174825 "rs1057722" 0.2925442
10 "NPFFR1" 9 1000 72014712 72043450 3.03480748564896 0.826173826173826 "rs10999226" 0.34485698
11 "LAYN" 2 1000 111411232 111432470 0.213319808698254 0.826173826173826 "rs682239" 0.6706587
14 "LINC00645" 6 1000 28081793 28108842 2.17732325724987 0.826173826173826 "rs1959967" 0.189665660000001
17 "BRIP1" 19 1000 59756546 59940920 6.75222980474385 0.826173826173826 "rs4968451" 0.157011029999999
17 "LOC101927239" 20 1000 32496394 32510651 9.81684767476624 0.826173826173826 "rs2079662" 0.129603830000001
19 "ARHGEF18" 15 1000 7459998 7537371 4.84364973042504 0.826173826173826 "rs11882682" 0.17768368
19 "CABP5" 12 1000 48532639 48547311 3.44630315061593 0.826173826173826 "rs8105198" 0.17394839
19 "LILRA4" 3 1000 54844691 54850421 0.929049613307901 0.826173826173826 "rs12976217" 0.36327636
2 "KLHL41" 3 1000 170366211 170382772 0.992075880533011 0.826173826173826 "rs13387104" 0.47000068
4 "BMPR1B" 121 1000 95679127 96079601 72.221234574042 0.826173826173826 "rs3796442" 0.0566337499999999
4 "SORBS2" 161 1000 186506597 186877870 117.943483661547 0.826173826173826 "rs2013570" 0.0310884339999999
10 "MSRB2" 13 1000 23384426 23410942 4.8349136617975 0.827172827172827 "rs7094224" 0.19044447
12 "MYL2" 3 1000 111348623 111358404 0.732429782178673 0.827172827172827 "rs3782889" 0.5067644
13 "UCHL3" 8 1000 76123615 76180156 2.0802288326448 0.827172827172827 "rs7139862" 0.44749272
14 "LOC101928909" 3 1000 91108972 91115232 0.535169676608308 0.827172827172827 "rs2277511" 0.5171881
16 "AARS" 2 1000 70286296 70323412 0.403211892667332 0.827172827172827 "rs4081753" 0.5487749
16 "DBNDD1" 2 1000 90071272 90086539 0.345586554411046 0.827172827172827 "rs11076654" 0.6377925
17 "PRPSAP2" 18 1000 18759611 18834599 6.58618616904254 0.827172827172827 "rs3764445" 0.1878676
17 "TVP23C-CDRT4" 35 1000 15339331 15466945 17.2566207076499 0.827172827172827 "rs17775352" 0.127564830000001
19 "KLK15" 3 1000 51328544 51334779 0.790884969627749 0.827172827172827 "rs266113" 0.40791333
1 "NADK" 2 1000 1682670 1711508 0.350864511111023 0.827172827172827 "rs1107910" 0.5758157
20 "ZBP1" 5 1000 56178901 56195632 1.48321295675341 0.827172827172827 "rs8118279" 0.38457274
2 "SLC11A1" 3 1000 219246751 219261617 0.523922454331577 0.827172827172827 "rs2695343" 0.521916
5 "MARVELD2" 4 1000 68710938 68737890 0.632959858169229 0.827172827172827 "rs6450041" 0.44173798
7 "BLVRA" 8 1000 43798271 43846941 2.03602454414062 0.827172827172827 "rs10234057" 0.4334712
8 "GDAP1" 5 1000 75262617 75279335 1.29197256426693 0.827172827172827 "rs16938892" 0.3709422
9 "INVS" 37 1000 102861501 103063426 8.44941268547835 0.827172827172827 "rs2806703" 0.23047695
11 "FSHB" 3 1000 30252562 30256824 0.153374592600251 0.828171828171828 "rs506197" 0.79820806
12 "KIAA1467" 13 1000 13197314 13236383 4.69828227604633 0.828171828171828 "rs7294646" 0.22745422
12 "NAA25" 4 1000 112464492 112546635 1.09840128616835 0.828171828171828 "rs2339973" 0.3982578
13 "ITM2B" 2 1000 48807273 48836232 0.118483139340536 0.828171828171828 "rs9316367" 0.77248317
13 "LINC00330" 3 1000 45373639 45383766 0.717314992994481 0.828171828171828 "rs2760386" 0.5534847
13 "PSPC1" 16 1000 20248891 20357159 5.14529494390156 0.828171828171828 "rs9578201" 0.265506699999999
14 "ERH" 4 1000 69846839 69865021 1.10756023755735 0.828171828171828 "rs1275673" 0.38517457
15 "NR2F2-AS1" 18 1000 96809615 96870590 7.53880596708913 0.828171828171828 "rs6496166" 0.16420268
16 "IFT140" 28 1000 1560427 1662109 11.5930229185516 0.828171828171828 "rs2667666" 0.1772158
19 "PNKP" 2 1000 50364459 50370822 0.143565930400692 0.828171828171828 "rs2305922" 0.7095294
1 "IGFN1" 19 1000 201159952 201198080 8.98873083467131 0.828171828171828 "rs6687494" 0.17965277
1 "LOC101929099" 17 1000 117568103 117602112 8.35210936686785 0.828171828171828 "rs4357512" 0.20192394
1 "MTF1" 2 1000 38275238 38325292 0.275815161793875 0.828171828171828 "rs3748682" 0.6039848
3 "PIK3CA" 7 1000 178866310 178952497 2.49404215190576 0.828171828171828 "rs2677764" 0.40283477
5 "PRR16" 60 1000 119800018 120022964 33.7296423263044 0.828171828171828 "rs10045601" 0.117310630000001
8 "OXR1" 167 1000 107282405 107764921 100.212536389895 0.828171828171828 "rs1670395" 0.0220345579999999
9 "KIAA0020" 14 1000 2804154 2844130 3.29217535056037 0.828171828171828 "rs12345409" 0.35502666
9 "TUBBP5" 4 1000 141044564 141071885 0.820083098730299 0.828171828171828 "rs2914521" 0.5034803
11 "HSD17B12" 39 1000 43702142 43878169 14.549218436223 0.829170829170829 "rs10838170" 0.1992351
11 "P2RX3" 9 1000 57105840 57137549 2.15396468182716 0.829170829170829 "rs10896608" 0.36230138
12 "PRICKLE1" 42 1000 42852139 42983572 23.6153690705397 0.829170829170829 "rs7976735" 0.0722243999999999
15 "ISG20" 4 1000 89182038 89198879 0.917124002177267 0.829170829170829 "rs6496516" 0.5318193
16 "CTU2" 8 1000 88772890 88781786 3.20080915763553 0.829170829170829 "rs1317756" 0.23770925
1 "DAB1" 536 1000 57463578 58716211 422.993472104283 0.829170829170829 "rs3904916" 0.00876300800000003
22 "SMARCB1" 17 1000 24129149 24176705 5.8811306736204 0.829170829170829 "rs2073390" 0.2172582
2 "CUL3" 20 1000 225334866 225450114 6.41503148103305 0.829170829170829 "rs16866027" 0.237539280000001
2 "FAM134A" 3 1000 220042938 220050197 0.834891691549951 0.829170829170829 "rs3210652" 0.44502088
9 "C9orf135" 38 1000 72435730 72521148 18.5075839574822 0.829170829170829 "rs17440109" 0.12576142
10 "TMEM254-AS1" 8 1000 81805988 81838949 2.01457486404036 0.83016983016983 "rs12146166" 0.3867298
12 "STAB2" 89 1000 103981068 104160502 59.4436619092272 0.83016983016983 "rs10861065" 0.0642791240000003
17 "CCDC103" 3 1000 42977079 42981047 0.650638876353112 0.83016983016983 "rs11079382" 0.4601706
1 "IRF6" 13 1000 209958967 209979520 3.27469649812651 0.83016983016983 "rs17317411" 0.25157204
1 "ZBTB8A" 3 1000 33004745 33071551 0.607118237744873 0.83016983016983 "rs704887" 0.45415494
2 "ERBB4" 345 1000 212240441 213403352 269.660985337109 0.83016983016983 "rs6435691" 0.00512600000000001
3 "EAF1" 3 1000 15469063 15484120 0.579734081455069 0.83016983016983 "rs7647032" 0.49983376
3 "KAT2B" 51 1000 20081523 20195896 25.3977698515146 0.83016983016983 "rs2661376" 0.0416884649999998
3 "NAALADL2" 289 1000 174577110 175523428 226.113271804156 0.83016983016983 "rs6773403" 0.0017302353
4 "YIPF7" 12 1000 44624353 44653658 4.01269044133727 0.83016983016983 "rs11936624" 0.14724416
5 "AQPEP" 39 1000 115298150 115363299 18.7549243804304 0.83016983016983 "rs4920901" 0.0572786630000004
6 "CDSN" 2 1000 31082864 31088252 0.290934404681697 0.83016983016983 "rs3130981" 0.59355104
7 "RP9P" 4 1000 32956426 32982782 1.10722791965258 0.83016983016983 "rs7808290" 0.42733598
8 "CHMP4C" 5 1000 82644687 82671748 1.71695587342474 0.83016983016983 "rs7842768" 0.36469802
11 "C2CD2L" 2 1000 118978059 118987834 0.250104425836055 0.831168831168831 "rs617948" 0.671512
11 "CREB3L1" 4 1000 46299188 46342972 0.724669300068488 0.831168831168831 "rs11038851" 0.49194834
13 "BRCA2" 24 1000 32889616 32973809 9.99912498868028 0.831168831168831 "rs4942485" 0.0862785059999996
13 "LOC101927284" 74 1000 95413194 95587664 47.0586327646106 0.831168831168831 "rs1925857" 0.00545488340000001
13 "RFC3" 37 1000 34392205 34540695 13.4656347699552 0.831168831168831 "rs7991539" 0.10943829
13 "SLC10A2" 24 1000 103696347 103719196 9.8332658905687 0.831168831168831 "rs182195" 0.22350284
15 "PRTG" 22 1000 55903738 56035177 8.72471694543628 0.831168831168831 "rs12373006" 0.11843779
17 "ALDH3A1" 4 1000 19641297 19651746 0.786755828609393 0.831168831168831 "rs2072327" 0.5730449
19 "FLJ26850" 3 1000 50553936 50570052 0.330134068374846 0.831168831168831 "rs8112109" 0.5741873
19 "ZNF571-AS1" 5 1000 38039850 38078248 1.7748017867542 0.831168831168831 "rs10500277" 0.289788039999999
2 "KCNS3" 14 1000 18059113 18114225 6.48313768369851 0.831168831168831 "rs4240213" 0.19254455
2 "NDUFS1" 3 1000 206987802 207024243 0.214844901716297 0.831168831168831 "rs4147713" 0.72709066
5 "KIAA0141" 5 1000 141303384 141321612 1.24042302371094 0.831168831168831 "rs351260" 0.45245966
7 "YWHAG" 4 1000 75956107 75988342 0.724698044109223 0.831168831168831 "rs1046304" 0.54388463
8 "WRN" 36 1000 30890777 31031277 16.7308355709956 0.831168831168831 "rs41520844" 0.163764030000001
10 "NOC3L" 5 1000 96092988 96122683 1.07719836461504 0.832167832167832 "rs12217597" 0.46345374
12 "CNTN1" 114 1000 41086243 41466213 67.3595186333076 0.832167832167832 "rs17128992" 0.0583275739999998
12 "METAP2" 9 1000 95867821 95909613 3.91448748140438 0.832167832167832 "rs11614671" 0.220303949999999
12 "SVOP" 26 1000 109304654 109459045 13.3305376306339 0.832167832167832 "rs1865147" 0.16741917
14 "SERPINA3" 9 1000 95078713 95090390 3.31928635790994 0.832167832167832 "rs11623487" 0.175243
16 "NSMCE1" 7 1000 27236314 27280113 1.44106222766094 0.832167832167832 "rs12445506" 0.3754988
17 "DNAH17-AS1" 10 1000 76480991 76499138 4.44169719456301 0.832167832167832 "rs691291" 0.17661536
17 "FADS6" 4 1000 72873441 72889909 0.878736793883104 0.832167832167832 "rs689639" 0.50556666
19 "CEACAM21" 11 1000 42055885 42093197 4.52382724117536 0.832167832167832 "rs10421785" 0.17349489
19 "INSR" 46 1000 7112265 7294011 27.9440009438477 0.832167832167832 "rs4804403" 0.0342881899999999
1 "PTPRU" 26 1000 29563027 29653325 13.7131056491838 0.832167832167832 "rs12401971" 0.156486439999999
7 "LOC93432" 6 1000 141811548 141843783 1.60833802099612 0.832167832167832 "rs6951223" 0.37828982
8 "CRISPLD1" 15 1000 75896707 75946793 5.8502872592487 0.832167832167832 "rs10216950" 0.24154435
8 "TNFRSF10D" 8 1000 22993100 23021543 3.36706364826387 0.832167832167832 "rs4871850" 0.247724349999999
10 "CAMK1D" 236 1000 12391582 12871733 177.166679069222 0.833166833166833 "rs7910874" 0.0231498949999999
14 "EML1" 46 1000 100259744 100408395 19.4747894883819 0.833166833166833 "rs10144013" 0.0744484100000001
15 "IDH2" 3 1000 90627210 90645786 0.592483189441967 0.833166833166833 "rs7182369" 0.5800936
15 "LOC145783" 3 1000 57178367 57210697 0.793010278286335 0.833166833166833 "rs10851612" 0.4829175
15 "PCSK6" 114 1000 101844132 102030187 80.901568509533 0.833166833166833 "rs6598456" 0.014781788
17 "PSMD3" 2 1000 38137020 38154213 0.0975318578916866 0.833166833166833 "rs8066582" 0.7635687
2 "C2orf40" 4 1000 106682112 106694609 1.13732991105048 0.833166833166833 "rs17271098" 0.46712202
2 "CAPN10-AS1" 3 1000 241522166 241525733 0.460614812871863 0.833166833166833 "rs1133352" 0.50963724
2 "NYAP2" 62 1000 226265601 226518734 34.1020043727642 0.833166833166833 "rs1431086" 0.08200892
5 "PMCHL2" 2 1000 70671611 70681820 0.163504925170268 0.833166833166833 "rs4704164" 0.6899075
7 "AKAP9" 22 1000 91570188 91739987 4.02240728300773 0.833166833166833 "rs17674478" 0.26830617
9 "UHRF2" 29 1000 6413150 6507051 10.2967932033685 0.833166833166833 "rs13290126" 0.211398470000001
10 "KIAA1462" 13 1000 30301728 30348488 5.10224903050038 0.834165834165834 "rs11007874" 0.0832343249999996
17 "INTS2" 5 1000 59942727 60005377 1.65718123100792 0.834165834165834 "rs8081917" 0.22241372
18 "FBXO15" 15 1000 71740587 71815100 4.41489846187457 0.834165834165834 "rs8095376" 0.3102631
19 "SYT3" 6 1000 51125233 51143092 1.7929160866198 0.834165834165834 "rs8104662" 0.38218316
20 "OSER1" 3 1000 42824580 42839546 0.553459036579812 0.834165834165834 "rs1971447" 0.618912
23 "UBL4A" 2 1000 153712055 153715009 0.0806102751838999 0.834165834165834 "rs7051615" 0.78005725
3 "XIRP1" 2 1000 39224705 39234085 0.308460117006462 0.834165834165834 "rs11712101" 0.6157711
6 "PTCHD4" 50 1000 47845763 48036425 26.5520445291385 0.834165834165834 "rs10456131" 0.0734261900000006
8 "CLU" 5 1000 27454433 27472328 1.88539555560865 0.834165834165834 "rs9331942" 0.20010944
9 "LOC101927069" 3 1000 71568003 71590757 0.651294100378281 0.834165834165834 "rs10117198" 0.44088972
12 "LINC00939" 11 1000 126443233 126467920 5.58979471257553 0.835164835164835 "rs225476" 0.0967268049999999
14 "TEP1" 22 1000 20833825 20881579 12.5656486501876 0.835164835164835 "rs17111211" 0.0825269499999999
19 "FBXO27" 2 1000 39514662 39523198 0.266665730421089 0.835164835164835 "rs6508841" 0.64868844
1 "RGS5" 76 1000 163112088 163291581 41.8919397051374 0.835164835164835 "rs2662774" 0.0224601070000001
20 "PTPRT" 503 1000 40701391 41818557 398.839435633374 0.835164835164835 "rs17749217" 0.000859483999999994
21 "ETS2" 7 1000 40177230 40196878 1.98820183390873 0.835164835164835 "rs3746882" 0.33228067
3 "KCNAB1" 125 1000 155838336 156256927 78.3340489086035 0.835164835164835 "rs1450105" 0.0525345280000002
5 "PGGT1B" 12 1000 114546526 114598569 3.62781164588471 0.835164835164835 "rs10076833" 0.258494600000001
7 "LOC401320" 6 1000 30587972 30617395 1.16194541894948 0.835164835164835 "rs11981518" 0.50521266
8 "LINC00535" 82 1000 94358694 94712661 41.0623267955626 0.835164835164835 "rs9657016" 0.0974426599999996
9 "STRBP" 11 1000 125883907 126030855 3.28128085100081 0.835164835164835 "rs2000244" 0.27645978
12 "LINC00477" 2 1000 24719897 24737102 0.355287550782169 0.836163836163836 "rs10842371" 0.6063804
13 "ZDHHC20" 11 1000 21946709 22033509 3.67869364640529 0.836163836163836 "rs6490654" 0.261789200000001
17 "RPS6KB1" 5 1000 57970406 58027786 1.3040240993994 0.836163836163836 "rs2526354" 0.47948888
18 "LOC100192426" 5 1000 8360817 8367032 1.0569458569336 0.836163836163836 "rs1318213" 0.43732625
20 "AURKA" 10 1000 54944444 54967351 4.39248037841918 0.836163836163836 "rs10485805" 0.21386412
20 "SLCO4A1" 5 1000 61273796 61303647 1.03264218369956 0.836163836163836 "rs3843758" 0.5130837
2 "PKDCC" 5 1000 42275160 42285668 1.50203045130713 0.836163836163836 "rs2289410" 0.44703352
3 "ITIH1" 6 1000 52811601 52826084 0.802783582566186 0.836163836163836 "rs2239549" 0.53367466
7 "ZNHIT1" 2 1000 100860984 100867471 0.190680745139776 0.836163836163836 "rs17319250" 0.6811775
8 "LINC00536" 64 1000 116962735 117337297 33.9447757068622 0.836163836163836 "rs6997637" 0.0683378399999998
11 "EPS8L2" 2 1000 706119 727727 0.366222768940368 0.837162837162837 "rs11246288" 0.5471925
11 "NAT10" 11 1000 34127110 34168458 2.12223939600925 0.837162837162837 "rs2957509" 0.30951023
11 "PLEKHB1" 9 1000 73357222 73373864 3.33773992431494 0.837162837162837 "rs940828" 0.24221553
12 "WIBG" 2 1000 56295196 56321697 0.359443994221974 0.837162837162837 "rs1701698" 0.6112627
13 "NALCN" 166 1000 101706129 102068813 111.854353761457 0.837162837162837 "rs522342" 0.014033716
19 "ZNF492" 2 1000 22817125 22850472 0.383047165361956 0.837162837162837 "rs8104165" 0.6521306
1 "PRDX1" 3 1000 45976706 45988562 0.110276881325367 0.837162837162837 "rs10736426" 0.82384145
21 "DSCR3" 7 1000 38595725 38639833 2.31959118443826 0.837162837162837 "rs2073357" 0.257792980000001
21 "MIS18A" 2 1000 33640529 33651376 0.372000146388975 0.837162837162837 "rs2833751" 0.6213372
3 "WDR52-AS1" 6 1000 113122844 113152839 1.21490937611845 0.837162837162837 "rs6438144" 0.3765528
5 "SREK1" 6 1000 65440045 65479444 1.82087650512762 0.837162837162837 "rs36838" 0.39414144
5 "ZSWIM6" 27 1000 60628099 60841999 8.5668798119721 0.837162837162837 "rs10223052" 0.21149883
7 "LOC100506178" 8 1000 22602955 22613617 3.28327203155185 0.837162837162837 "rs10264102" 0.34126437
7 "MTURN" 12 1000 30174551 30202381 5.80479575704643 0.837162837162837 "rs3750089" 0.102771536000001
9 "LOC158434" 5 1000 98868942 98878693 1.44609988901351 0.837162837162837 "rs10760780" 0.43468618
12 "DDX55" 5 1000 124086671 124105482 0.774670542681117 0.838161838161838 "rs7358562" 0.5725608
16 "CLCN7" 8 1000 1494933 1525085 3.20199768028554 0.838161838161838 "rs11645645" 0.18344842
19 "LILRB4" 2 1000 55174270 55181810 0.331945557905957 0.838161838161838 "rs7253814" 0.5794731
19 "ZNF493" 4 1000 21579920 21610296 1.07722634556627 0.838161838161838 "rs2968046" 0.4365574
1 "CYB5RL" 3 1000 54638026 54665746 0.47421333745147 0.838161838161838 "rs946447" 0.53758
1 "KIF2C" 3 1000 45205489 45233438 0.433997165292643 0.838161838161838 "rs6689911" 0.66853565
1 "PTPN22" 4 1000 114356432 114414375 0.986359992129482 0.838161838161838 "rs3765598" 0.4907384
20 "SRXN1" 4 1000 627267 634014 1.00988012836272 0.838161838161838 "rs6053666" 0.43108505
21 "CRYZL1" 2 1000 34961647 35014160 0.311635970001706 0.838161838161838 "rs6517183" 0.5770594
23 "ARHGEF6" 8 1000 135747711 135863503 2.4334282578641 0.838161838161838 "rs473838" 0.37888727
